"","length","gc"
"ENSG00000120337",2008,0.35707171314741
"ENSG00000120341",7377,0.421716144774299
"ENSG00000120370",3773,0.371587596077392
"ENSG00000120437",2639,0.461159530125047
"ENSG00000120438",4883,0.430882654106082
"ENSG00000120451",8152,0.451913640824338
"ENSG00000120457",6237,0.548500881834215
"ENSG00000120458",4534,0.489413321570357
"ENSG00000120498",3371,0.36843666567784
"ENSG00000120509",1393,0.53194544149318
"ENSG00000120519",6687,0.401226259907283
"ENSG00000120526",4172,0.416347075743049
"ENSG00000120533",6784,0.388708726415094
"ENSG00000120539",4660,0.433047210300429
"ENSG00000120549",10807,0.480706949199593
"ENSG00000120594",12567,0.399538473780536
"ENSG00000120616",11286,0.382332092858409
"ENSG00000120645",7679,0.62664409428311
"ENSG00000120647",3550,0.448732394366197
"ENSG00000120656",2337,0.474967907573813
"ENSG00000120658",3101,0.46210899709771
"ENSG00000120659",2734,0.440380395025603
"ENSG00000120662",3841,0.40562353553762
"ENSG00000120664",5029,0.41817458739312
"ENSG00000120669",3363,0.422242045792447
"ENSG00000120675",8031,0.385630681110696
"ENSG00000120685",7329,0.381634602264975
"ENSG00000120686",4382,0.347329986307622
"ENSG00000120688",2388,0.375209380234506
"ENSG00000120690",4441,0.435937851835172
"ENSG00000120693",5723,0.470382666433689
"ENSG00000120694",8391,0.414134191395543
"ENSG00000120696",4736,0.421875
"ENSG00000120697",2231,0.452711788435679
"ENSG00000120699",3389,0.411625848332842
"ENSG00000120705",4537,0.48203658805378
"ENSG00000120708",7717,0.50434106518077
"ENSG00000120709",7051,0.513544178130762
"ENSG00000120725",3977,0.481267286899673
"ENSG00000120727",3158,0.431602279924003
"ENSG00000120733",7872,0.489202235772358
"ENSG00000120738",3137,0.553076187440229
"ENSG00000120742",5743,0.393348424168553
"ENSG00000120756",5288,0.375945537065053
"ENSG00000120784",7705,0.400259571706684
"ENSG00000120798",6454,0.421908893709328
"ENSG00000120800",10030,0.416949152542373
"ENSG00000120802",8593,0.390201326661236
"ENSG00000120805",4935,0.413779128672746
"ENSG00000120820",3271,0.449098135126872
"ENSG00000120832",3634,0.4157952669235
"ENSG00000120833",6477,0.500694766095415
"ENSG00000120837",4899,0.437027964890794
"ENSG00000120860",2654,0.399773926149209
"ENSG00000120868",7759,0.415517463590669
"ENSG00000120875",7273,0.535129932627527
"ENSG00000120885",6285,0.50151153540175
"ENSG00000120889",5010,0.448303393213573
"ENSG00000120896",6097,0.647367557815319
"ENSG00000120899",7860,0.556743002544529
"ENSG00000120907",6749,0.439768854645133
"ENSG00000120910",2899,0.483615039668851
"ENSG00000120913",12388,0.590975137229577
"ENSG00000120915",4185,0.535483870967742
"ENSG00000120925",6055,0.477456647398844
"ENSG00000120937",708,0.51271186440678
"ENSG00000120942",5082,0.523219205037387
"ENSG00000120948",5317,0.417152529621967
"ENSG00000120949",3812,0.612014690451207
"ENSG00000120963",7393,0.454078182064115
"ENSG00000120992",4694,0.404345973583298
"ENSG00000121005",4553,0.388974302657588
"ENSG00000121022",7779,0.423961948836611
"ENSG00000121039",5331,0.464640780341399
"ENSG00000121057",5340,0.541573033707865
"ENSG00000121058",3014,0.454545454545455
"ENSG00000121060",9501,0.435427849700032
"ENSG00000121064",3829,0.451553930530165
"ENSG00000121067",6506,0.422379342145712
"ENSG00000121068",6082,0.622492601118053
"ENSG00000121073",5898,0.491183452017633
"ENSG00000121101",5325,0.44131455399061
"ENSG00000121104",3800,0.482368421052632
"ENSG00000121152",6545,0.461726508785332
"ENSG00000121207",7535,0.396682149966821
"ENSG00000121210",6393,0.435945565462224
"ENSG00000121211",1511,0.419589675711449
"ENSG00000121236",3964,0.452068617558022
"ENSG00000121270",7245,0.45024154589372
"ENSG00000121274",8592,0.40572625698324
"ENSG00000121281",8595,0.551599767306574
"ENSG00000121289",9233,0.499187696306726
"ENSG00000121297",8280,0.450966183574879
"ENSG00000121310",11572,0.468890425164189
"ENSG00000121316",2375,0.440421052631579
"ENSG00000121350",5723,0.364494146426699
"ENSG00000121361",2511,0.446833930704898
"ENSG00000121380",5112,0.465962441314554
"ENSG00000121390",4817,0.549096948308076
"ENSG00000121406",9279,0.466860653087617
"ENSG00000121410",3999,0.565891472868217
"ENSG00000121413",8307,0.470807752497893
"ENSG00000121417",4562,0.459666812801403
"ENSG00000121440",6139,0.464896562958137
"ENSG00000121454",6085,0.489071487263763
"ENSG00000121481",3906,0.379928315412186
"ENSG00000121486",4914,0.383597883597884
"ENSG00000121542",4704,0.411139455782313
"ENSG00000121552",1366,0.366764275256223
"ENSG00000121570",4996,0.443755004003203
"ENSG00000121577",2445,0.411042944785276
"ENSG00000121578",6988,0.416857469948483
"ENSG00000121579",6438,0.407269338303821
"ENSG00000121621",4517,0.366172238211202
"ENSG00000121644",4936,0.43354943273906
"ENSG00000121653",3498,0.645511720983419
"ENSG00000121671",6200,0.552096774193548
"ENSG00000121680",3019,0.597217621729049
"ENSG00000121690",3314,0.412190706095353
"ENSG00000121691",3579,0.43392008941045
"ENSG00000121716",5764,0.586398334489938
"ENSG00000121741",13618,0.361286532530474
"ENSG00000121743",5214,0.412159570387418
"ENSG00000121749",8227,0.364045216968518
"ENSG00000121753",7756,0.623388344507478
"ENSG00000121766",1921,0.484643414888079
"ENSG00000121769",1398,0.491416309012876
"ENSG00000121774",3544,0.468397291196388
"ENSG00000121775",2787,0.551847865087908
"ENSG00000121851",1811,0.489784649364992
"ENSG00000121858",3441,0.387678000581226
"ENSG00000121864",6819,0.415603460918023
"ENSG00000121871",5274,0.485779294653015
"ENSG00000121879",9660,0.362215320910973
"ENSG00000121892",12204,0.446656833824975
"ENSG00000121897",11318,0.400777522530482
"ENSG00000121898",4856,0.457784184514003
"ENSG00000121900",1417,0.605504587155963
"ENSG00000121903",5308,0.489449886963075
"ENSG00000121904",18157,0.468910062234951
"ENSG00000121905",1964,0.602851323828921
"ENSG00000121931",3502,0.388063963449457
"ENSG00000121940",4964,0.45245769540693
"ENSG00000121957",9130,0.420372398685652
"ENSG00000121964",14162,0.404745092501059
"ENSG00000121966",2208,0.566123188405797
"ENSG00000121988",9097,0.386830823348357
"ENSG00000121989",6448,0.372828784119107
"ENSG00000122008",9105,0.355958264689731
"ENSG00000122012",11817,0.444613692138445
"ENSG00000122025",4159,0.456600144265448
"ENSG00000122026",2249,0.457981325033348
"ENSG00000122033",1603,0.458515283842795
"ENSG00000122034",2926,0.491797676008202
"ENSG00000122035",2623,0.464353793366374
"ENSG00000122042",4317,0.441741950428538
"ENSG00000122068",7897,0.4221856401165
"ENSG00000122085",9938,0.460656067619239
"ENSG00000122121",3498,0.5494568324757
"ENSG00000122126",6080,0.452631578947368
"ENSG00000122140",2464,0.624188311688312
"ENSG00000122145",2662,0.43801652892562
"ENSG00000122176",3034,0.500659195781147
"ENSG00000122203",3811,0.500918394122278
"ENSG00000122218",7688,0.404006243496358
"ENSG00000122254",2620,0.580534351145038
"ENSG00000122257",10475,0.407828162291169
"ENSG00000122299",7067,0.45761992358851
"ENSG00000122335",11003,0.403162773788967
"ENSG00000122359",8513,0.50851638670269
"ENSG00000122367",6676,0.525614140203715
"ENSG00000122376",4242,0.431871758604432
"ENSG00000122378",6520,0.468251533742331
"ENSG00000122386",2330,0.659227467811159
"ENSG00000122390",7349,0.544563886243026
"ENSG00000122406",3687,0.398426905343097
"ENSG00000122417",10898,0.375665259680675
"ENSG00000122420",5764,0.377689104788341
"ENSG00000122432",4280,0.352336448598131
"ENSG00000122435",4134,0.331881954523464
"ENSG00000122477",1991,0.344048216976394
"ENSG00000122481",1927,0.392838609237156
"ENSG00000122482",7604,0.439505523408732
"ENSG00000122483",5633,0.402982424995562
"ENSG00000122484",17048,0.408259033317691
"ENSG00000122490",5218,0.582790341126868
"ENSG00000122507",8981,0.443937200757154
"ENSG00000122512",6231,0.469427058257102
"ENSG00000122515",7354,0.60524884416644
"ENSG00000122545",17138,0.362761115649434
"ENSG00000122547",4737,0.565125606924214
"ENSG00000122550",7066,0.405604302292669
"ENSG00000122557",3246,0.506161429451633
"ENSG00000122565",4840,0.444214876033058
"ENSG00000122566",9267,0.470270853566419
"ENSG00000122574",6065,0.499587798845837
"ENSG00000122584",3774,0.503974562798092
"ENSG00000122585",893,0.57558790593505
"ENSG00000122591",14499,0.373336092144286
"ENSG00000122641",8284,0.370593915982617
"ENSG00000122642",5169,0.500870574579222
"ENSG00000122643",3494,0.409559244419004
"ENSG00000122644",3585,0.421478382147838
"ENSG00000122674",6431,0.451407246151454
"ENSG00000122678",4662,0.547190047190047
"ENSG00000122679",1427,0.601962158374212
"ENSG00000122687",2886,0.525987525987526
"ENSG00000122691",1997,0.42964446670005
"ENSG00000122692",7136,0.427690582959641
"ENSG00000122694",3055,0.534206219312602
"ENSG00000122696",3397,0.495437150426847
"ENSG00000122705",2515,0.504174950298211
"ENSG00000122707",5569,0.422697073083139
"ENSG00000122729",7555,0.458901389808074
"ENSG00000122733",5813,0.541200756924135
"ENSG00000122735",3614,0.503320420586608
"ENSG00000122741",8291,0.412495477023278
"ENSG00000122756",2098,0.652526215443279
"ENSG00000122778",12498,0.450072011521844
"ENSG00000122779",9301,0.429093645844533
"ENSG00000122783",5321,0.45404999060327
"ENSG00000122786",9844,0.406643640796424
"ENSG00000122824",2062,0.460232783705141
"ENSG00000122859",1560,0.651923076923077
"ENSG00000122861",2949,0.537470328925059
"ENSG00000122862",1217,0.37962202136401
"ENSG00000122863",6934,0.570810498990482
"ENSG00000122870",6835,0.429261155815655
"ENSG00000122873",2753,0.354159099164548
"ENSG00000122877",3689,0.421523448088913
"ENSG00000122882",3675,0.4
"ENSG00000122884",3093,0.462980924668607
"ENSG00000122912",7865,0.464844246662429
"ENSG00000122952",2377,0.5187210769878
"ENSG00000122958",5116,0.411454261141517
"ENSG00000122965",5866,0.509717013296966
"ENSG00000122966",13258,0.443128677025192
"ENSG00000122970",7001,0.41394086559063
"ENSG00000122971",2609,0.646607895745496
"ENSG00000122986",3688,0.471258134490239
"ENSG00000123064",5064,0.548775671406003
"ENSG00000123066",37364,0.382186061449524
"ENSG00000123080",3018,0.576209410205434
"ENSG00000123091",3112,0.413881748071979
"ENSG00000123094",7619,0.382596141225883
"ENSG00000123095",3854,0.519460300985989
"ENSG00000123096",6821,0.415188388799296
"ENSG00000123104",13909,0.402329426989719
"ENSG00000123106",7535,0.397345719973457
"ENSG00000123119",6202,0.340696549500161
"ENSG00000123124",6527,0.39344262295082
"ENSG00000123130",6244,0.454996796925048
"ENSG00000123131",1855,0.476549865229111
"ENSG00000123136",3861,0.519036519036519
"ENSG00000123143",4623,0.652390222799048
"ENSG00000123144",1311,0.578184591914569
"ENSG00000123146",5382,0.575065031586771
"ENSG00000123154",2358,0.572519083969466
"ENSG00000123159",4440,0.550900900900901
"ENSG00000123178",3344,0.444377990430622
"ENSG00000123179",1560,0.465384615384615
"ENSG00000123191",18808,0.450499787324543
"ENSG00000123200",10265,0.350901120311739
"ENSG00000123213",10939,0.409452417954109
"ENSG00000123219",4309,0.374332791831051
"ENSG00000123240",5138,0.455040871934605
"ENSG00000123243",14628,0.440456658463221
"ENSG00000123268",2830,0.395406360424028
"ENSG00000123297",3210,0.464797507788162
"ENSG00000123329",5118,0.478898007033998
"ENSG00000123342",4672,0.514126712328767
"ENSG00000123349",3380,0.481065088757396
"ENSG00000123352",6841,0.47624616284169
"ENSG00000123353",2688,0.469494047619048
"ENSG00000123358",7295,0.601507882111035
"ENSG00000123360",7367,0.528301886792453
"ENSG00000123374",3887,0.495497813223566
"ENSG00000123384",20859,0.585838247279352
"ENSG00000123395",3199,0.567989996874023
"ENSG00000123405",2363,0.525179856115108
"ENSG00000123411",6813,0.503449288125642
"ENSG00000123415",6027,0.531110004977601
"ENSG00000123416",3574,0.529658645775042
"ENSG00000123427",3158,0.50316656111463
"ENSG00000123444",3263,0.507814894269078
"ENSG00000123453",5118,0.556662758890192
"ENSG00000123454",2746,0.615076474872542
"ENSG00000123472",5677,0.468557336621455
"ENSG00000123473",7291,0.414895076121245
"ENSG00000123485",3821,0.503009683328971
"ENSG00000123500",3830,0.348563968668407
"ENSG00000123505",10193,0.393995879525164
"ENSG00000123545",2548,0.443485086342229
"ENSG00000123552",8051,0.372127686001739
"ENSG00000123560",6088,0.454993429697766
"ENSG00000123562",2648,0.465634441087613
"ENSG00000123570",3772,0.444591728525981
"ENSG00000123572",9577,0.410880233893704
"ENSG00000123575",7624,0.375524658971668
"ENSG00000123595",2113,0.394699479413157
"ENSG00000123600",10074,0.442823108993448
"ENSG00000123607",8676,0.352120792992162
"ENSG00000123609",3312,0.378925120772947
"ENSG00000123610",1577,0.362714013950539
"ENSG00000123612",9054,0.401700905677049
"ENSG00000123636",20247,0.388600780362523
"ENSG00000123643",6971,0.506383589155071
"ENSG00000123684",8790,0.401820250284414
"ENSG00000123685",2569,0.514986376021798
"ENSG00000123689",876,0.570776255707763
"ENSG00000123700",5576,0.411944045911047
"ENSG00000123728",4118,0.475959203496843
"ENSG00000123737",4710,0.369214437367304
"ENSG00000123739",5221,0.420226010342846
"ENSG00000123810",1312,0.55030487804878
"ENSG00000123815",5487,0.519227264443229
"ENSG00000123836",10176,0.432193396226415
"ENSG00000123870",2029,0.393297190734352
"ENSG00000123892",1432,0.50768156424581
"ENSG00000123901",4277,0.49567453822773
"ENSG00000123908",15847,0.532277402662965
"ENSG00000123933",6873,0.634366361123236
"ENSG00000123965",516,0.459302325581395
"ENSG00000123975",616,0.413961038961039
"ENSG00000123977",2933,0.456870098874872
"ENSG00000123983",7232,0.387029867256637
"ENSG00000123989",3375,0.608
"ENSG00000123992",4753,0.539448769198401
"ENSG00000123999",1636,0.602078239608802
"ENSG00000124003",1176,0.477040816326531
"ENSG00000124006",9716,0.58110333470564
"ENSG00000124019",3563,0.445130507998877
"ENSG00000124067",8298,0.58941913714148
"ENSG00000124074",2665,0.637148217636022
"ENSG00000124092",8928,0.440748207885305
"ENSG00000124097",636,0.437106918238994
"ENSG00000124098",3518,0.464752700397953
"ENSG00000124104",4078,0.575282000980873
"ENSG00000124116",2405,0.428274428274428
"ENSG00000124120",7056,0.460600907029478
"ENSG00000124126",7509,0.518444533226795
"ENSG00000124134",5649,0.528943175783325
"ENSG00000124140",8907,0.574604243853149
"ENSG00000124143",3195,0.569640062597809
"ENSG00000124145",2613,0.545350172215844
"ENSG00000124151",8417,0.429369133895687
"ENSG00000124155",19653,0.47132753269221
"ENSG00000124159",2467,0.522902310498581
"ENSG00000124160",3224,0.462158808933002
"ENSG00000124164",10478,0.435674747089139
"ENSG00000124171",4690,0.39637526652452
"ENSG00000124172",5081,0.399330840385751
"ENSG00000124177",14034,0.414920906370244
"ENSG00000124181",9648,0.550062189054726
"ENSG00000124191",3235,0.589180834621329
"ENSG00000124193",4894,0.408459337964855
"ENSG00000124194",3385,0.570162481536189
"ENSG00000124198",9124,0.442240245506357
"ENSG00000124201",9340,0.486509635974304
"ENSG00000124205",3292,0.533110571081409
"ENSG00000124207",3800,0.400526315789474
"ENSG00000124208",2757,0.51759158505622
"ENSG00000124209",9266,0.410856896179581
"ENSG00000124212",5570,0.478815080789946
"ENSG00000124214",4094,0.484367366878359
"ENSG00000124215",5752,0.437239221140473
"ENSG00000124216",1705,0.5841642228739
"ENSG00000124217",5112,0.456181533646322
"ENSG00000124222",5099,0.468523239850951
"ENSG00000124224",9263,0.458490769729029
"ENSG00000124225",5732,0.586182833217027
"ENSG00000124226",4337,0.468987779571132
"ENSG00000124228",5457,0.516584203774968
"ENSG00000124232",2774,0.598053352559481
"ENSG00000124233",1622,0.411837237977805
"ENSG00000124243",7583,0.504154028748516
"ENSG00000124249",2514,0.618933969769292
"ENSG00000124257",1301,0.52651806302844
"ENSG00000124275",6498,0.440597106802093
"ENSG00000124279",2857,0.394469723486174
"ENSG00000124299",4477,0.560643287916015
"ENSG00000124302",3054,0.640798952193844
"ENSG00000124313",13115,0.506824247045368
"ENSG00000124333",2615,0.382026768642447
"ENSG00000124334",2504,0.595047923322684
"ENSG00000124343",3349,0.418333830994327
"ENSG00000124356",7694,0.450870808422147
"ENSG00000124357",8897,0.514892660447342
"ENSG00000124370",1624,0.397783251231527
"ENSG00000124374",6300,0.433333333333333
"ENSG00000124380",1897,0.360569319978914
"ENSG00000124383",4355,0.406199770378875
"ENSG00000124391",1393,0.628858578607322
"ENSG00000124406",11199,0.423877131886776
"ENSG00000124422",6777,0.526043972259112
"ENSG00000124440",8371,0.544140485007765
"ENSG00000124444",3481,0.522263717322608
"ENSG00000124459",4402,0.400954111767378
"ENSG00000124466",2467,0.526550466153223
"ENSG00000124479",1819,0.411214953271028
"ENSG00000124486",14152,0.398671565856416
"ENSG00000124491",4554,0.476284584980237
"ENSG00000124493",16302,0.562814378603852
"ENSG00000124496",7732,0.455380237972064
"ENSG00000124507",4805,0.603746097814776
"ENSG00000124508",6398,0.472335104720225
"ENSG00000124523",6525,0.469578544061303
"ENSG00000124532",5133,0.415351646210793
"ENSG00000124535",3898,0.546947152385839
"ENSG00000124541",2236,0.476744186046512
"ENSG00000124549",4177,0.489346420876227
"ENSG00000124557",2895,0.505008635578584
"ENSG00000124562",1241,0.498791297340854
"ENSG00000124570",13201,0.483902734641315
"ENSG00000124571",8481,0.441221554062021
"ENSG00000124574",8087,0.57103994064548
"ENSG00000124575",776,0.525773195876289
"ENSG00000124587",3465,0.54978354978355
"ENSG00000124588",11558,0.498788717771241
"ENSG00000124593",4479,0.581379772270596
"ENSG00000124596",6529,0.434369735028335
"ENSG00000124602",3156,0.519011406844106
"ENSG00000124608",5242,0.525753529187333
"ENSG00000124610",756,0.517195767195767
"ENSG00000124613",4834,0.433388498138188
"ENSG00000124614",2302,0.507384882710686
"ENSG00000124615",5174,0.521646695013529
"ENSG00000124635",1046,0.482791586998088
"ENSG00000124641",3278,0.456070774862721
"ENSG00000124659",1606,0.543586550435865
"ENSG00000124664",1914,0.639498432601881
"ENSG00000124688",1880,0.520744680851064
"ENSG00000124702",2019,0.568598315998019
